Start Time,End Time,Sleep
10/01/2020 05:40,10/01/2020 05:41,N2
10/01/2020 05:41,10/01/2020 05:41,N2
10/01/2020 05:41,10/01/2020 05:42,N2
10/01/2020 05:42,10/01/2020 05:42,N2
10/01/2020 05:42,10/01/2020 05:43,N2
10/01/2020 05:43,10/01/2020 05:43,N2
10/01/2020 05:43,10/01/2020 05:44,N2
10/01/2020 05:44,10/01/2020 05:44,REM
10/01/2020 05:44,10/01/2020 05:45,REM
10/01/2020 05:45,10/01/2020 05:45,REM
10/01/2020 05:45,10/01/2020 05:46,REM
10/01/2020 05:46,10/01/2020 05:46,REM
10/01/2020 05:46,10/01/2020 05:47,REM
10/01/2020 05:47,10/01/2020 05:47,REM
10/01/2020 05:47,10/01/2020 05:48,N2
10/01/2020 05:48,10/01/2020 05:48,Wake
10/01/2020 05:48,10/01/2020 05:49,N2
10/01/2020 05:49,10/01/2020 05:49,N2
10/01/2020 05:49,10/01/2020 05:50,N2
10/01/2020 05:50,10/01/2020 05:50,N2
10/01/2020 05:50,10/01/2020 05:51,N2
10/01/2020 05:51,10/01/2020 05:51,N2
10/01/2020 05:51,10/01/2020 05:52,N2
10/01/2020 05:52,10/01/2020 05:52,N2
10/01/2020 05:52,10/01/2020 05:53,N2
10/01/2020 05:53,10/01/2020 05:53,N2
10/01/2020 05:53,10/01/2020 05:54,N2
10/01/2020 05:54,10/01/2020 05:54,N2
10/01/2020 05:54,10/01/2020 05:55,N2
10/01/2020 05:55,10/01/2020 05:55,N2
10/01/2020 05:55,10/01/2020 05:56,N2
10/01/2020 05:56,10/01/2020 05:56,N2
10/01/2020 05:56,10/01/2020 05:57,REM
10/01/2020 05:57,10/01/2020 05:57,REM
10/01/2020 05:57,10/01/2020 05:58,REM
10/01/2020 05:58,10/01/2020 05:58,REM
10/01/2020 05:58,10/01/2020 05:59,REM
10/01/2020 05:59,10/01/2020 05:59,REM
10/01/2020 05:59,10/01/2020 06:00,REM
10/01/2020 06:00,10/01/2020 06:00,N2
10/01/2020 06:00,10/01/2020 06:01,N2
10/01/2020 06:01,10/01/2020 06:01,N2
10/01/2020 06:01,10/01/2020 06:02,N2
10/01/2020 06:02,10/01/2020 06:02,N2
10/01/2020 06:02,10/01/2020 06:03,N2
10/01/2020 06:03,10/01/2020 06:03,N2
10/01/2020 06:03,10/01/2020 06:04,N2
10/01/2020 06:04,10/01/2020 06:04,N2
10/01/2020 06:04,10/01/2020 06:05,N2
10/01/2020 06:05,10/01/2020 06:05,N2
10/01/2020 06:05,10/01/2020 06:06,N2
10/01/2020 06:06,10/01/2020 06:06,N2
10/01/2020 06:06,10/01/2020 06:07,N2
10/01/2020 06:07,10/01/2020 06:07,REM
10/01/2020 06:07,10/01/2020 06:08,REM
10/01/2020 06:08,10/01/2020 06:08,REM
10/01/2020 06:08,10/01/2020 06:09,REM
10/01/2020 06:09,10/01/2020 06:09,REM
10/01/2020 06:09,10/01/2020 06:10,REM
10/01/2020 06:10,10/01/2020 06:10,REM
10/01/2020 06:10,10/01/2020 06:11,REM
10/01/2020 06:11,10/01/2020 06:11,N2
10/01/2020 06:11,10/01/2020 06:12,N2
10/01/2020 06:12,10/01/2020 06:12,N2
10/01/2020 06:12,10/01/2020 06:13,N2
10/01/2020 06:13,10/01/2020 06:13,N2
10/01/2020 06:13,10/01/2020 06:14,N2
10/01/2020 06:14,10/01/2020 06:14,N2
10/01/2020 06:14,10/01/2020 06:15,N2
10/01/2020 06:15,10/01/2020 06:15,N2
10/01/2020 06:15,10/01/2020 06:16,N2
10/01/2020 06:16,10/01/2020 06:16,REM
10/01/2020 06:16,10/01/2020 06:17,REM
10/01/2020 06:17,10/01/2020 06:17,REM
10/01/2020 06:17,10/01/2020 06:18,REM
10/01/2020 06:18,10/01/2020 06:18,REM
10/01/2020 06:18,10/01/2020 06:19,REM
10/01/2020 06:19,10/01/2020 06:19,REM
10/01/2020 06:19,10/01/2020 06:20,REM
10/01/2020 06:20,10/01/2020 06:20,REM
10/01/2020 06:20,10/01/2020 06:21,REM
10/01/2020 06:21,10/01/2020 06:21,Wake
10/01/2020 06:21,10/01/2020 06:22,Wake
10/01/2020 06:22,10/01/2020 06:22,Wake
10/01/2020 06:22,10/01/2020 06:23,Wake
10/01/2020 06:23,10/01/2020 06:23,Wake
10/01/2020 06:23,10/01/2020 06:24,Wake
10/01/2020 06:24,10/01/2020 06:24,Wake
10/01/2020 06:24,10/01/2020 06:25,Wake
10/01/2020 06:25,10/01/2020 06:25,Wake
10/01/2020 06:25,10/01/2020 06:26,Wake
10/01/2020 06:26,10/01/2020 06:26,Wake
10/01/2020 06:26,10/01/2020 06:27,N1
10/01/2020 06:27,10/01/2020 06:27,N2
10/01/2020 06:27,10/01/2020 06:28,N2
10/01/2020 06:28,10/01/2020 06:28,N2
10/01/2020 06:28,10/01/2020 06:29,N2
10/01/2020 06:29,10/01/2020 06:29,N2
10/01/2020 06:29,10/01/2020 06:30,N2
10/01/2020 06:30,10/01/2020 06:30,N2
10/01/2020 06:30,10/01/2020 06:31,N2
10/01/2020 06:31,10/01/2020 06:31,N2
10/01/2020 06:31,10/01/2020 06:32,N2
10/01/2020 06:32,10/01/2020 06:32,N2
10/01/2020 06:32,10/01/2020 06:33,N2
10/01/2020 06:33,10/01/2020 06:33,N2
10/01/2020 06:33,10/01/2020 06:34,N2
10/01/2020 06:34,10/01/2020 06:34,N2
10/01/2020 06:34,10/01/2020 06:35,N2
10/01/2020 06:35,10/01/2020 06:35,N2
10/01/2020 06:35,10/01/2020 06:36,N2
10/01/2020 06:36,10/01/2020 06:36,N2
10/01/2020 06:36,10/01/2020 06:37,N2
10/01/2020 06:37,10/01/2020 06:37,N2
10/01/2020 06:37,10/01/2020 06:38,N2
10/01/2020 06:38,10/01/2020 06:38,N2
10/01/2020 06:38,10/01/2020 06:39,N2
10/01/2020 06:39,10/01/2020 06:39,N2
10/01/2020 06:39,10/01/2020 06:40,N2
10/01/2020 06:40,10/01/2020 06:40,N2
10/01/2020 06:40,10/01/2020 06:41,N2
10/01/2020 06:41,10/01/2020 06:41,N2
10/01/2020 06:41,10/01/2020 06:42,N2
10/01/2020 06:42,10/01/2020 06:42,N2
10/01/2020 06:42,10/01/2020 06:43,N2
10/01/2020 06:43,10/01/2020 06:43,N2
10/01/2020 06:43,10/01/2020 06:44,N2
10/01/2020 06:44,10/01/2020 06:44,N2
10/01/2020 06:44,10/01/2020 06:45,N2
10/01/2020 06:45,10/01/2020 06:45,N2
10/01/2020 06:45,10/01/2020 06:46,N2
10/01/2020 06:46,10/01/2020 06:46,N2
10/01/2020 06:46,10/01/2020 06:47,N2
10/01/2020 06:47,10/01/2020 06:47,N2
10/01/2020 06:47,10/01/2020 06:48,N2
10/01/2020 06:48,10/01/2020 06:48,N2
10/01/2020 06:48,10/01/2020 06:49,N2
10/01/2020 06:49,10/01/2020 06:49,N2
10/01/2020 06:49,10/01/2020 06:50,N2
10/01/2020 06:50,10/01/2020 06:50,N2
10/01/2020 06:50,10/01/2020 06:51,N2
10/01/2020 06:51,10/01/2020 06:51,N2
10/01/2020 06:51,10/01/2020 06:52,N2
10/01/2020 06:52,10/01/2020 06:52,N2
10/01/2020 06:52,10/01/2020 06:53,N2
10/01/2020 06:53,10/01/2020 06:53,N2
10/01/2020 06:53,10/01/2020 06:54,N2
10/01/2020 06:54,10/01/2020 06:54,N2
10/01/2020 06:54,10/01/2020 06:55,N2
10/01/2020 06:55,10/01/2020 06:55,N2
10/01/2020 06:55,10/01/2020 06:56,N2
10/01/2020 06:56,10/01/2020 06:56,N2
10/01/2020 06:56,10/01/2020 06:57,N2
10/01/2020 06:57,10/01/2020 06:57,N2
10/01/2020 06:57,10/01/2020 06:58,N2
10/01/2020 06:58,10/01/2020 06:58,N2
10/01/2020 06:58,10/01/2020 06:59,N2
10/01/2020 06:59,10/01/2020 06:59,N2
10/01/2020 06:59,10/01/2020 07:00,N2
10/01/2020 07:00,10/01/2020 07:00,N2
10/01/2020 07:00,10/01/2020 07:01,N2
10/01/2020 07:01,10/01/2020 07:01,N2
10/01/2020 07:01,10/01/2020 07:02,N2
10/01/2020 07:02,10/01/2020 07:02,N2
10/01/2020 07:02,10/01/2020 07:03,N2
10/01/2020 07:03,10/01/2020 07:03,N2
10/01/2020 07:03,10/01/2020 07:04,N2
10/01/2020 07:04,10/01/2020 07:04,N2
10/01/2020 07:04,10/01/2020 07:05,N2
10/01/2020 07:05,10/01/2020 07:05,N2
10/01/2020 07:05,10/01/2020 07:06,N2
10/01/2020 07:06,10/01/2020 07:06,N2
10/01/2020 07:06,10/01/2020 07:07,N2
10/01/2020 07:07,10/01/2020 07:07,N2
10/01/2020 07:07,10/01/2020 07:08,N2
10/01/2020 07:08,10/01/2020 07:08,N2
10/01/2020 07:08,10/01/2020 07:09,N2
10/01/2020 07:09,10/01/2020 07:09,N2
10/01/2020 07:09,10/01/2020 07:10,N2
10/01/2020 07:10,10/01/2020 07:10,N2
10/01/2020 07:10,10/01/2020 07:11,N2
10/01/2020 07:11,10/01/2020 07:11,N2
10/01/2020 07:11,10/01/2020 07:12,N2
10/01/2020 07:12,10/01/2020 07:12,N2
10/01/2020 07:12,10/01/2020 07:13,N2
10/01/2020 07:13,10/01/2020 07:13,N2
10/01/2020 07:13,10/01/2020 07:14,N2
10/01/2020 07:14,10/01/2020 07:14,N2
10/01/2020 07:14,10/01/2020 07:15,N2
10/01/2020 07:15,10/01/2020 07:15,N2
10/01/2020 07:15,10/01/2020 07:16,N2
10/01/2020 07:16,10/01/2020 07:16,N2
10/01/2020 07:16,10/01/2020 07:17,N2
10/01/2020 07:17,10/01/2020 07:17,N2
10/01/2020 07:17,10/01/2020 07:18,N2
10/01/2020 07:18,10/01/2020 07:18,N2
10/01/2020 07:18,10/01/2020 07:19,N2
10/01/2020 07:19,10/01/2020 07:19,N2
10/01/2020 07:19,10/01/2020 07:20,N2
10/01/2020 07:20,10/01/2020 07:20,N2
10/01/2020 07:20,10/01/2020 07:21,N2
10/01/2020 07:21,10/01/2020 07:21,N2
10/01/2020 07:21,10/01/2020 07:22,N2
10/01/2020 07:22,10/01/2020 07:22,N2
10/01/2020 07:22,10/01/2020 07:23,N2
10/01/2020 07:23,10/01/2020 07:23,N2
10/01/2020 07:23,10/01/2020 07:24,N2
10/01/2020 07:24,10/01/2020 07:24,Wake
10/01/2020 07:24,10/01/2020 07:25,Wake
10/01/2020 07:25,10/01/2020 07:25,Wake
10/01/2020 07:25,10/01/2020 07:26,Wake
10/01/2020 07:26,10/01/2020 07:26,Wake
10/01/2020 07:26,10/01/2020 07:27,Wake
10/01/2020 07:27,10/01/2020 07:27,Wake
10/01/2020 07:27,10/01/2020 07:28,Wake
10/01/2020 07:28,10/01/2020 07:28,Wake
10/01/2020 07:28,10/01/2020 07:29,Wake
10/01/2020 07:29,10/01/2020 07:29,Wake
10/01/2020 07:29,10/01/2020 07:30,Wake
10/01/2020 07:30,10/01/2020 07:30,Wake
10/01/2020 07:30,10/01/2020 07:31,Wake
10/01/2020 07:31,10/01/2020 07:31,Wake
10/01/2020 07:31,10/01/2020 07:32,Wake
10/01/2020 07:32,10/01/2020 07:32,Wake
10/01/2020 07:32,10/01/2020 07:33,Wake
10/01/2020 07:33,10/01/2020 07:33,Wake
10/01/2020 07:33,10/01/2020 07:34,Wake
10/01/2020 07:34,10/01/2020 07:34,Wake
10/01/2020 07:34,10/01/2020 07:35,Wake
10/01/2020 07:35,10/01/2020 07:35,Wake
10/01/2020 07:35,10/01/2020 07:36,Wake
10/01/2020 07:36,10/01/2020 07:36,Wake
10/01/2020 07:36,10/01/2020 07:37,Wake
10/01/2020 07:37,10/01/2020 07:37,Wake
10/01/2020 07:37,10/01/2020 07:38,Wake
10/01/2020 07:38,10/01/2020 07:38,Wake
10/01/2020 07:38,10/01/2020 07:39,Wake
10/01/2020 07:39,10/01/2020 07:39,Wake
10/01/2020 07:39,10/01/2020 07:40,Wake
10/01/2020 07:40,10/01/2020 07:40,Wake
10/01/2020 07:40,10/01/2020 07:41,Wake
10/01/2020 07:41,10/01/2020 07:41,Wake
10/01/2020 07:41,10/01/2020 07:42,Wake
10/01/2020 07:42,10/01/2020 07:42,Wake
10/01/2020 07:42,10/01/2020 07:43,Wake
10/01/2020 07:43,10/01/2020 07:43,Wake
10/01/2020 07:43,10/01/2020 07:44,Wake
10/01/2020 07:44,10/01/2020 07:44,Wake
10/01/2020 07:44,10/01/2020 07:45,Wake
10/01/2020 07:45,10/01/2020 07:45,Wake
10/01/2020 07:45,10/01/2020 07:46,Wake
10/01/2020 07:46,10/01/2020 07:46,Wake
10/01/2020 07:46,10/01/2020 07:47,Wake
10/01/2020 07:47,10/01/2020 07:47,Wake
10/01/2020 07:47,10/01/2020 07:48,Wake
10/01/2020 07:48,10/01/2020 07:48,Wake
10/01/2020 07:48,10/01/2020 07:49,Wake
10/01/2020 07:49,10/01/2020 07:49,Wake
10/01/2020 07:49,10/01/2020 07:50,Wake
10/01/2020 07:50,10/01/2020 07:50,Wake
10/01/2020 07:50,10/01/2020 07:51,Wake
10/01/2020 07:51,10/01/2020 07:51,Wake
10/01/2020 07:51,10/01/2020 07:52,Wake
10/01/2020 07:52,10/01/2020 07:52,Wake
10/01/2020 07:52,10/01/2020 07:53,Wake
10/01/2020 07:53,10/01/2020 07:53,Wake
10/01/2020 07:53,10/01/2020 07:54,Wake
10/01/2020 07:54,10/01/2020 07:54,Wake
10/01/2020 07:54,10/01/2020 07:55,Wake
10/01/2020 07:55,10/01/2020 07:55,Wake
10/01/2020 07:55,10/01/2020 07:56,Wake
10/01/2020 07:56,10/01/2020 07:56,Wake
10/01/2020 07:56,10/01/2020 07:57,Wake
10/01/2020 07:57,10/01/2020 07:57,Wake
10/01/2020 07:57,10/01/2020 07:58,Wake
10/01/2020 07:58,10/01/2020 07:58,Wake
10/01/2020 07:58,10/01/2020 07:59,Wake
10/01/2020 07:59,10/01/2020 07:59,Wake
10/01/2020 07:59,10/01/2020 08:00,REM
10/01/2020 08:00,10/01/2020 08:00,REM
10/01/2020 08:00,10/01/2020 08:01,REM
10/01/2020 08:01,10/01/2020 08:01,REM
10/01/2020 08:01,10/01/2020 08:02,REM
10/01/2020 08:02,10/01/2020 08:02,REM
10/01/2020 08:02,10/01/2020 08:03,REM
10/01/2020 08:03,10/01/2020 08:03,REM
10/01/2020 08:03,10/01/2020 08:04,REM
10/01/2020 08:04,10/01/2020 08:04,REM
10/01/2020 08:04,10/01/2020 08:05,REM
10/01/2020 08:05,10/01/2020 08:05,REM
10/01/2020 08:05,10/01/2020 08:06,REM
10/01/2020 08:06,10/01/2020 08:06,REM
10/01/2020 08:06,10/01/2020 08:07,REM
10/01/2020 08:07,10/01/2020 08:07,REM
10/01/2020 08:07,10/01/2020 08:08,REM
10/01/2020 08:08,10/01/2020 08:08,REM
10/01/2020 08:08,10/01/2020 08:09,REM
10/01/2020 08:09,10/01/2020 08:09,REM
10/01/2020 08:09,10/01/2020 08:10,REM
10/01/2020 08:10,10/01/2020 08:10,REM
10/01/2020 08:10,10/01/2020 08:11,REM
10/01/2020 08:11,10/01/2020 08:11,REM
10/01/2020 08:11,10/01/2020 08:12,REM
10/01/2020 08:12,10/01/2020 08:12,REM
10/01/2020 08:12,10/01/2020 08:13,REM
10/01/2020 08:13,10/01/2020 08:13,REM
10/01/2020 08:13,10/01/2020 08:14,REM
10/01/2020 08:14,10/01/2020 08:14,REM
10/01/2020 08:14,10/01/2020 08:15,REM
10/01/2020 08:15,10/01/2020 08:15,REM
10/01/2020 08:15,10/01/2020 08:16,REM
10/01/2020 08:16,10/01/2020 08:16,REM
10/01/2020 08:16,10/01/2020 08:17,REM
10/01/2020 08:17,10/01/2020 08:17,REM
10/01/2020 08:17,10/01/2020 08:18,Wake
10/01/2020 08:18,10/01/2020 08:18,Wake
10/01/2020 08:18,10/01/2020 08:19,Wake
10/01/2020 08:19,10/01/2020 08:19,Wake
10/01/2020 08:19,10/01/2020 08:20,Wake
10/01/2020 08:20,10/01/2020 08:20,Wake
10/01/2020 08:20,10/01/2020 08:21,Wake
10/01/2020 08:21,10/01/2020 08:21,Wake
10/01/2020 08:21,10/01/2020 08:22,Wake
10/01/2020 08:22,10/01/2020 08:22,Wake
10/01/2020 08:22,10/01/2020 08:23,Wake
10/01/2020 08:23,10/01/2020 08:23,Wake
10/01/2020 08:23,10/01/2020 08:24,Wake
10/01/2020 08:24,10/01/2020 08:24,Wake
10/01/2020 08:24,10/01/2020 08:25,Wake
10/01/2020 08:25,10/01/2020 08:25,Wake
10/01/2020 08:25,10/01/2020 08:26,Wake
10/01/2020 08:26,10/01/2020 08:26,Wake
10/01/2020 08:26,10/01/2020 08:27,Wake
10/01/2020 08:27,10/01/2020 08:27,Wake
10/01/2020 08:27,10/01/2020 08:28,Wake
10/01/2020 08:28,10/01/2020 08:28,Wake
10/01/2020 08:28,10/01/2020 08:29,Wake
10/01/2020 08:29,10/01/2020 08:29,Wake
10/01/2020 08:29,10/01/2020 08:30,Wake
10/01/2020 08:30,10/01/2020 08:30,Wake
10/01/2020 08:30,10/01/2020 08:31,Wake
10/01/2020 08:31,10/01/2020 08:31,Wake
10/01/2020 08:31,10/01/2020 08:32,Wake
10/01/2020 08:32,10/01/2020 08:32,Wake
10/01/2020 08:32,10/01/2020 08:33,Wake
10/01/2020 08:33,10/01/2020 08:33,Wake
10/01/2020 08:33,10/01/2020 08:34,Wake
10/01/2020 08:34,10/01/2020 08:34,Wake
10/01/2020 08:34,10/01/2020 08:35,Wake
10/01/2020 08:35,10/01/2020 08:35,Wake
10/01/2020 08:35,10/01/2020 08:36,Wake
10/01/2020 08:36,10/01/2020 08:36,Wake
10/01/2020 08:36,10/01/2020 08:37,Wake
10/01/2020 08:37,10/01/2020 08:37,Wake
10/01/2020 08:37,10/01/2020 08:38,Wake
10/01/2020 08:38,10/01/2020 08:38,Wake
10/01/2020 08:38,10/01/2020 08:39,Wake
10/01/2020 08:39,10/01/2020 08:39,Wake
10/01/2020 08:39,10/01/2020 08:40,Wake
10/01/2020 08:40,10/01/2020 08:40,Wake
10/01/2020 08:40,10/01/2020 08:41,Wake
10/01/2020 08:41,10/01/2020 08:41,Wake
10/01/2020 08:41,10/01/2020 08:42,Wake
10/01/2020 08:42,10/01/2020 08:42,Wake
10/01/2020 08:42,10/01/2020 08:43,Wake
10/01/2020 08:43,10/01/2020 08:43,Wake
10/01/2020 08:43,10/01/2020 08:44,Wake
10/01/2020 08:44,10/01/2020 08:44,Wake
10/01/2020 08:44,10/01/2020 08:45,Wake
10/01/2020 08:45,10/01/2020 08:45,Wake
10/01/2020 08:45,10/01/2020 08:46,Wake
10/01/2020 08:46,10/01/2020 08:46,Wake
10/01/2020 08:46,10/01/2020 08:47,Wake
10/01/2020 08:47,10/01/2020 08:47,Wake
10/01/2020 08:47,10/01/2020 08:48,Wake
10/01/2020 08:48,10/01/2020 08:48,Wake
10/01/2020 08:48,10/01/2020 08:49,Wake
10/01/2020 08:49,10/01/2020 08:49,Wake
10/01/2020 08:49,10/01/2020 08:50,Wake
10/01/2020 08:50,10/01/2020 08:50,Wake